t,VRc,Cid
8.981683295009997e-002,4.790935,1
8.987260203847242e-002,5.021395,1
8.993812313097530e-002,5.057364,1
8.996806445387039e-002,4.966595,1
9.000881290009083e-002,4.77387,1
9.004363945022757e-002,4.60996,1
9.004444417999748e-002,4.606246,1
9.004605363953729e-002,4.598862,1
9.004927255861690e-002,4.584108,1
9.005567396268621e-002,4.554976,1
9.006847677082482e-002,4.497193,1
9.006887685857914e-002,4.495399,1
9.006967703408780e-002,4.491819,1
9.007127738510513e-002,4.484652,1
9.007447808713978e-002,4.470341,1
9.008087949120909e-002,4.44202,1
9.009368229934769e-002,4.387935,1
9.011928791562492e-002,4.29809,1
9.016174224338239e-002,4.216028,1
9.020586168462938e-002,4.220068,1
9.022196720493411e-002,4.256032,1
9.023959217248785e-002,4.326219,1
9.026112694348733e-002,4.436268,1
9.028311251437030e-002,4.568755,1
9.031876795074102e-002,4.786328,1
9.037564416697845e-002,5.006256,1
9.044829096241192e-002,5.006623,1
9.047981495532373e-002,4.899004,1
9.051776286591839e-002,4.728648,1
9.056235327334473e-002,4.55993,1
9.056302579868941e-002,4.55798,1
9.056706095075752e-002,4.548125,1
9.057244115351500e-002,4.533746,1
9.058320155902995e-002,4.502724,1
9.060472237005984e-002,4.443563,1
9.064776399211964e-002,4.362505,1
9.068836412660064e-002,4.347727,1
9.070893424486480e-002,4.377841,1
9.072427902323850e-002,4.424708,1
9.074240036704952e-002,4.50098,1
9.076217354292725e-002,4.603401,1
9.078481494942327e-002,4.737658,1
9.082151578831185e-002,4.948583,1
9.087995352878579e-002,5.152593,1
9.094173154479915e-002,5.134459,1
9.097034959953380e-002,5.030561,1
9.100660123734039e-002,4.859569,1
9.104831407702592e-002,4.68215,1
9.104905029038779e-002,4.67943,1
9.105052271711155e-002,4.674405,1
9.105346757055906e-002,4.663812,1
9.105935727745407e-002,4.640799,1
9.107113669124409e-002,4.590746,1
9.109469551882413e-002,4.493963,1
9.114181317398420e-002,4.349214,1
9.118442666588969e-002,4.292919,1
9.120603690234960e-002,4.308488,1
9.122209887316612e-002,4.347877,1
9.123975183465620e-002,4.413872,1
9.126118649811099e-002,4.517246,1
9.128320939636633e-002,4.642696,1
9.131892438894658e-002,4.847358,1
9.137588984443659e-002,5.047547,1
9.144927829676738e-002,5.02998,1
9.148160779137510e-002,4.916526,1
9.152073420143590e-002,4.739948,1
9.156668957589438e-002,4.564316,1
9.156738715686609e-002,4.562253,1
9.157157264269633e-002,4.551786,1
9.157715329046999e-002,4.536743,1
9.158831458601729e-002,4.50504,1
9.161063717711190e-002,4.44762,1
9.165528235930112e-002,4.376298,1
9.169275867883145e-002,4.375251,1
9.171218431726157e-002,4.409811,1
9.172763775842971e-002,4.460247,1
9.174464198915029e-002,4.533895,1
9.176300789077591e-002,4.630095,1
9.178617189331335e-002,4.767142,1
9.182370420886817e-002,4.978175,1
9.188337633176903e-002,5.179574,1
9.193973388937027e-002,5.159066,1
9.196731884573907e-002,5.05773,1
9.200322770120731e-002,4.886414,1
9.204559199227295e-002,4.698909,1
9.204633469248133e-002,4.69593,1
9.204782009289809e-002,4.690248,1
9.205079089373161e-002,4.678312,1
9.205673249539866e-002,4.65286,1
9.206861569873273e-002,4.600043,1
9.209090121150737e-002,4.501023,1
9.209353090207553e-002,4.489626,1
9.209879028321184e-002,4.467543,1
9.210930904548448e-002,4.425882,1
9.213034657002975e-002,4.360146,1
9.217242161912027e-002,4.288299,1
9.220177159548740e-002,4.290783,1
9.221889970276276e-002,4.324203,1
9.223588249414809e-002,4.382327,1
9.225699922296875e-002,4.478306,1
9.227639554704949e-002,4.584862,1
9.230790443369334e-002,4.769993,1
9.235848951235105e-002,5.001469,1
9.242052406305772e-002,5.099441,1
9.245431836059331e-002,5.026352,1
9.248689477373556e-002,4.879561,1
9.252165744468768e-002,4.71326,1
9.255405038600771e-002,4.563019,1
9.255506266542396e-002,4.558411,1
9.255708722425646e-002,4.54924,1
9.256113634192147e-002,4.530901,1
9.256923457725147e-002,4.494472,1
9.258342333993853e-002,4.432478,1
9.261180086531266e-002,4.323427,1
9.265178155075104e-002,4.223619,1
9.269381413759649e-002,4.19914,1
9.271296736438740e-002,4.227634,1
9.272861217840879e-002,4.277827,1
9.274485913818320e-002,4.348978,1
9.276308867526656e-002,4.447279,1
9.278630326570508e-002,4.590997,1
9.282391599459566e-002,4.818299,1
9.288370713108686e-002,5.036294,1
9.295436160480317e-002,5.017541,1
9.298713563782736e-002,4.900688,1
9.302606348422619e-002,4.724601,1
9.307036040710709e-002,4.553189,1
9.307105917334316e-002,4.551057,1
9.307525177075952e-002,4.540103,1
9.308084190064801e-002,4.524608,1
9.309202216042499e-002,4.49262,1
9.311438267997896e-002,4.43661,1
9.315910371908689e-002,4.371168,1
9.319512049664630e-002,4.375846,1
9.321393783260205e-002,4.412118,1
9.322981933506250e-002,4.465333,1
9.324512835232979e-002,4.532249,1
9.326318882087163e-002,4.627007,1
9.328646612035811e-002,4.764098,1
9.332417851155339e-002,4.974264,1
9.338411706008365e-002,5.173352,1
9.343961409457233e-002,5.15048,1
9.346720857478807e-002,5.048432,1
9.350295470025784e-002,4.877991,1
9.354457935929736e-002,4.693744,1
9.354533359114403e-002,4.690712,1
9.354684205483736e-002,4.684917,1
9.354985898222404e-002,4.672731,1
9.355589283699739e-002,4.646755,1
9.356796054654408e-002,4.59308,1
9.359181573036547e-002,4.487852,1
9.359690354385455e-002,4.466617,1
9.360707917083273e-002,4.426259,1
9.362743042478909e-002,4.361151,1
9.366813293270179e-002,4.286546,1
9.369885151110270e-002,4.284622,1
9.371671706908805e-002,4.316901,1
9.373325524846518e-002,4.37051,1
9.374864110188112e-002,4.436549,1
9.376449491237655e-002,4.51922,1
9.378858974937163e-002,4.661391,1
9.382759952446895e-002,4.878496,1
9.388944776131881e-002,5.080173,1
9.394421227111299e-002,5.049856,1
9.397228760309470e-002,4.943685,1
9.400666277900374e-002,4.782688,1
9.404279805515070e-002,4.629241,1
9.404357269159910e-002,4.626339,1
9.404512196449592e-002,4.620888,1
9.404822051028956e-002,4.609339,1
9.405441760187684e-002,4.584269,1
9.406681178505139e-002,4.530663,1
9.409160015140049e-002,4.423573,1
9.412029706532142e-002,4.320982,1
9.416658052571023e-002,4.227235,1
9.420137458337786e-002,4.226406,1
9.421860258263670e-002,4.261528,1
9.423552422756579e-002,4.323326,1
9.425655687411598e-002,4.424367,1
9.427567551431512e-002,4.534899,1
9.430673803127797e-002,4.727888,1
9.435663725995500e-002,4.976593,1
9.441869096035223e-002,5.100669,1
9.445344750906648e-002,5.035713,1
9.448266988838627e-002,4.906523,1
9.451519533120317e-002,4.750449,1
9.454535825671405e-002,4.610868,1
9.454630084813627e-002,4.606608,1
9.454818603098070e-002,4.598097,1
9.455195639666955e-002,4.580922,1
9.455949712804727e-002,4.546549,1
9.455963762463399e-002,4.54591,1
9.455991861780741e-002,4.544634,1
9.456048060415427e-002,4.542082,1
9.456160457684799e-002,4.536982,1
9.456834841301032e-002,4.506534,1
9.457734019456007e-002,4.466765,1
9.459532375765960e-002,4.389571,1
9.459936090065002e-002,4.373006,1
9.460743518663087e-002,4.342081,1
9.462358375859256e-002,4.289996,1
9.465588090251594e-002,4.224864,1
9.468932566849135e-002,4.212497,1
9.470964392686231e-002,4.241691,1
9.472481385445707e-002,4.287655,1
9.474305145984856e-002,4.365309,1
9.476241596954294e-002,4.467955,1
9.478520924288957e-002,4.607768,1
9.482215185307268e-002,4.830482,1
9.488094922397176e-002,5.045884,1
9.495257999203065e-002,5.029671,1
9.498514485041451e-002,4.914325,1
9.502412438649877e-002,4.737875,1
9.506890683297274e-002,4.565134,1
9.506960419341831e-002,4.563029,1
9.507378835609176e-002,4.552262,1
9.507936723965636e-002,4.536936,1
9.509052500678555e-002,4.505026,1
9.511284054104395e-002,4.448293,1
9.515747160956073e-002,4.379898,1
9.519403505928495e-002,4.381617,1
9.521313138407253e-002,4.416848,1
9.522881623875315e-002,4.468497,1
9.524490462965435e-002,4.538221,1
9.526310559838173e-002,4.633286,1
9.528633078594410e-002,4.769887,1
9.532396035808474e-002,4.979695,1
9.538377641472441e-002,5.179045,1
9.543947880967001e-002,5.157084,1
9.546701079758908e-002,5.055562,1
9.550285248313474e-002,4.884482,1
9.554501342037129e-002,4.697397,1
9.554576180419913e-002,4.694377,1
9.554725857185481e-002,4.688601,1
9.555025210716617e-002,4.676465,1
9.555623917778888e-002,4.650625,1
9.556821331903433e-002,4.597281,1
9.558933514083229e-002,4.50372,1
9.559185635625428e-002,4.492854,1
9.559689878709828e-002,4.471761,1
9.560698364878625e-002,4.431615,1
9.562715337216221e-002,4.366479,1
9.566749281891414e-002,4.290795,1
9.569854031379908e-002,4.287183,1
9.571648484170174e-002,4.31855,1
9.573297635018981e-002,4.371045,1
9.574805097868232e-002,4.434902,1
9.576427555428499e-002,4.518638,1
9.578823312713931e-002,4.658867,1
9.582702532419110e-002,4.873999,1
9.588855451690831e-002,5.074523,1
9.594411399795060e-002,5.044469,1
9.597236944867360e-002,4.938079,1
9.600697345080091e-002,4.776413,1
9.604355426995143e-002,4.621927,1
9.604432591784230e-002,4.619067,1
9.604586921362406e-002,4.613719,1
9.604895580518758e-002,4.602392,1
9.605512898831461e-002,4.577746,1
9.606747535456868e-002,4.52466,1
9.609216808707682e-002,4.420699,1
9.613150197660379e-002,4.291538,1
9.617609057415874e-002,4.218839,1
9.620104367973414e-002,4.22899,1
9.621835502556370e-002,4.268628,1
9.623522587132216e-002,4.331249,1
9.625618847080517e-002,4.433011,1
9.627507582196077e-002,4.542985,1
9.630576632049910e-002,4.735161,1
9.635509274596819e-002,4.984583,1
9.641755895929507e-002,5.115127,1
9.645278038532455e-002,5.051748,1
9.648135141708852e-002,4.925797,1
9.651355462807648e-002,4.770762,1
9.654335729816753e-002,4.632574,1
9.654428863160787e-002,4.628365,1
9.654615129848856e-002,4.61995,1
9.654987663224994e-002,4.602921,1
9.655732729977271e-002,4.568835,1
9.656644714410746e-002,4.52794,1
9.658468683277698e-002,4.448625,1
9.658900028849320e-002,4.430497,1
9.659762719992564e-002,4.395767,1
9.661488102279052e-002,4.334639,1
9.664938866852030e-002,4.251778,1
9.668662022930329e-002,4.223895,1
9.670764925562764e-002,4.247661,1
9.672331144023338e-002,4.291562,1
9.674122379335527e-002,4.364552,1
9.676173525251375e-002,4.470189,1
9.678410204957452e-002,4.604705,1
9.682036541828330e-002,4.822,1
9.687815098248877e-002,5.035606,1
9.695051205787400e-002,5.024265,1
9.698267545491369e-002,4.911832,1
9.702139806275423e-002,4.737049,1
9.706638566483296e-002,4.564835,1
9.706707583603140e-002,4.562786,1
9.707121686322202e-002,4.552361,1
9.707673823280953e-002,4.537377,1
9.708778097198453e-002,4.505749,1
9.710986645033455e-002,4.448025,1
9.715403740703457e-002,4.374943,1
9.719200877813304e-002,4.37137,1
9.721162853377681e-002,4.404966,1
9.722694592636420e-002,4.454569,1
9.724595391750250e-002,4.53683,1
9.726349587228408e-002,4.628867,1
9.728696542029956e-002,4.768089,1
9.732498321984745e-002,4.980421,1
9.738537287543711e-002,5.18073,1
9.743981584758334e-002,5.157301,1
9.746714740133769e-002,5.055658,1
9.750258610448628e-002,4.886075,1
9.754353410712481e-002,4.703318,1
9.754429197889965e-002,4.700223,1
9.754580772244932e-002,4.694271,1
9.754883920954867e-002,4.681752,1
9.755490218374738e-002,4.65516,1
9.756702813214478e-002,4.600748,1
9.758614368737864e-002,4.516304,1
9.758846632621132e-002,4.506365,1
9.759311160387667e-002,4.486995,1
9.760240215920737e-002,4.449493,1
9.762098326986879e-002,4.385436,1
9.765814549119162e-002,4.302719,1
9.769250372594021e-002,4.284107,1
9.771199530734492e-002,4.30951,1
9.772740250178846e-002,4.353455,1
9.774458957954853e-002,4.422359,1
9.776298839225610e-002,4.514434,1
9.778614018434721e-002,4.648486,1
9.782365308847066e-002,4.859691,1
9.788329647225998e-002,5.061526,1
9.794512424875555e-002,5.036685,1
9.797454859898408e-002,4.928996,1
9.801057382925101e-002,4.762547,1
9.804994168255549e-002,4.601656,1
9.805068478615682e-002,4.599092,1
9.805217099335949e-002,4.594461,1
9.805514340776482e-002,4.584688,1
9.806108823657549e-002,4.563422,1
9.807297789419681e-002,4.51684,1
9.809675720943946e-002,4.425262,1
9.814431583992475e-002,4.287435,1
9.818763675439836e-002,4.23712,1
9.820839794600796e-002,4.2565,1
9.822387506769681e-002,4.298602,1
9.824190894772382e-002,4.370645,1
9.826199051629034e-002,4.47261,1
9.828451725496876e-002,4.606744,1
9.832103546643715e-002,4.823435,1
9.837920117328514e-002,5.035683,1
9.845118420302110e-002,5.022066,1
9.848324594564320e-002,4.909551,1
9.852189943257617e-002,4.734833,1
9.856655263438555e-002,4.562963,1
9.856724425794187e-002,4.560882,1
9.857139399927982e-002,4.550207,1
9.857692698773042e-002,4.534894,1
9.858799296463162e-002,4.502625,1
9.861012491843403e-002,4.443762,1
9.865438882603884e-002,4.368932,1
9.869249241671943e-002,4.364276,1
9.871198692449970e-002,4.397251,1
9.872739206735177e-002,4.446465,1
9.874458725513877e-002,4.519918,1
9.876298752747191e-002,4.615364,1
9.878613877801135e-002,4.751419,1
9.882365082119066e-002,4.961354,1
9.888329293024288e-002,5.161274,1
9.894013367983161e-002,5.139258,1
9.896798244265785e-002,5.036784,1
9.900384363245460e-002,4.866504,1
9.904542532133681e-002,4.684513,1
9.904617585258779e-002,4.681562,1
9.904767691508976e-002,4.675965,1
9.905067904009367e-002,4.664188,1
9.905668329010151e-002,4.638945,1
9.906869179011717e-002,4.585998,1
9.909270879014850e-002,4.481159,1
9.911643337380344e-002,4.392596,1
9.915886564718762e-002,4.293689,1
9.919829632402766e-002,4.275225,1
9.921630281920854e-002,4.303243,1
9.923275783393087e-002,4.355199,1
9.924792706097460e-002,4.419341,1
9.926422949015219e-002,4.503622,1
9.928815823603372e-002,4.644349,1
9.932690472621580e-002,4.86121,1
9.938836683372412e-002,5.064517,1
9.944489683856313e-002,5.035897,1
9.947332087004938e-002,4.92944,1
9.950804723284601e-002,4.767698,1
9.954477548221351e-002,4.613755,1
9.954553821009624e-002,4.610971,1
9.954706366586170e-002,4.605798,1
9.955011457739264e-002,4.59485,1
9.955621640045451e-002,4.570954,1
9.956842004657823e-002,4.519043,1
9.959282733882570e-002,4.417577,1
9.963189851800636e-002,4.292218,1
9.967299156111181e-002,4.228395,1
9.969808861924412e-002,4.239084,1
9.971614790243118e-002,4.279324,1
9.973256646420635e-002,4.338244,1
9.974939076152725e-002,4.416559,1
9.976477355641444e-002,4.502385,1
9.978904273100575e-002,4.654209,1
9.982832869983180e-002,4.884148,1
9.989058121054682e-002,5.098977,1
9.994517211020730e-002,5.072722,1
9.997370692331165e-002,4.964367,1
1.000000000000000e-001,4.834795,1
0.000000000000000e+000,0.0,2
1.975094511214046e-007,1.670208e-16,2
3.940308969882462e-007,1.362715e-15,2
7.870737887219292e-007,1.200639e-14,2
1.573159572189295e-006,1.439754e-13,2
3.145331139124027e-006,5.771092e-12,2
6.289674272993492e-006,6.616373e-11,2
8.061818666452981e-006,2.596673e-10,2
9.531445142650304e-006,8.261299e-10,2
1.048679122792353e-005,1.851786e-09,2
1.126939461250251e-005,3.717546e-09,2
1.239167537401807e-005,1.064655e-08,2
1.330676531391959e-005,2.615371e-08,2
1.380804977555967e-005,4.321232e-08,2
1.435867570621875e-005,7.395117e-08,2
1.491679666855964e-005,1.256808e-07,2
1.551148511830848e-005,2.168052e-07,2
1.612847176624533e-005,3.721314e-07,2
1.679837566986326e-005,6.465485e-07,2
1.752105368986658e-005,1.124342e-06,2
1.832877978804323e-005,1.979074e-06,2
1.923334383910891e-005,3.501299e-06,2
2.027298850754096e-005,6.267427e-06,2
2.147339987189711e-005,1.12956e-05,2
2.288524102391136e-005,2.057193e-05,2
2.455407003353838e-005,3.772658e-05,2
2.655259836630341e-005,6.979798e-05,2
2.895726240087213e-005,0.0001299476,2
3.187811786601635e-005,0.0002436848,2
3.544162006971055e-005,0.0004595001,2
3.982116280863636e-005,0.0008716899,2
4.522775480988795e-005,0.001661969,2
5.194631555948476e-005,0.003186217,2
6.034084887008732e-005,0.006140473,2
7.091018924468921e-005,0.01190666,2
8.433272848891637e-005,0.02325008,2
1.015972029343803e-004,0.04583069,2
1.242217826052210e-004,0.09157801,2
1.548582157096641e-004,0.1872623,2
1.993396980736548e-004,0.3778873,2
2.170815220369081e-004,0.473626,2
2.336931960793328e-004,0.5786941,2
2.495677179913127e-004,0.6883228,2
2.648393284539106e-004,0.8022121,2
2.891496501301342e-004,0.99661,2
3.285007814868250e-004,1.323848,2
3.908485544242233e-004,1.81575,2
4.610035864466141e-004,2.233827,2
5.353718672914959e-004,2.466395,2
5.766064993920739e-004,2.506463,2
5.773224349506123e-004,2.506677,2
5.816180483018427e-004,2.508511,2
5.873455327701498e-004,2.511534,2
5.988005017067639e-004,2.520025,2
6.217104395799923e-004,2.549278,2
6.675303153264490e-004,2.642099,2
6.937787220960069e-004,2.718392,2
7.129410744903045e-004,2.790477,2
7.285794691553054e-004,2.858836,2
7.448518468461898e-004,2.938124,2
7.630859628185783e-004,3.035297,2
7.862988547345195e-004,3.168991,2
8.239088839097833e-004,3.393742,2
8.817910229355743e-004,3.711804,2
9.507168008549489e-004,4.005191,2
9.827151755151279e-004,4.0814,2
1.004406423349420e-003,4.092585,2
1.019663869180712e-003,4.082701,2
1.038731491573173e-003,4.060725,2
1.052651611750075e-003,4.0438,2
1.067900865969250e-003,4.025686,2
1.068377405163599e-003,4.025136,2
1.069330483552298e-003,4.024048,2
1.071236640329695e-003,4.021845,2
1.075048953884488e-003,4.01735,2
1.082673580994076e-003,4.008231,2
1.097922835213251e-003,3.990689,2
1.128421343651600e-003,3.961959,2
1.167680535362768e-003,3.943034,2
1.207763218558071e-003,3.947129,2
1.223868963140016e-003,3.958498,2
1.242144373995065e-003,3.980626,2
1.262078205476031e-003,4.011956,2
1.284659883461432e-003,4.054944,2
1.321265603049530e-003,4.129359,2
1.379561698575686e-003,4.214101,2
1.458294855237521e-003,4.238044,2
1.495759810224623e-003,4.209801,2
1.496422402001061e-003,4.209002,2
1.497747585553938e-003,4.207392,2
1.500397952659692e-003,4.204076,2
1.505698686871199e-003,4.19735,2
1.514381081631253e-003,4.186328,2
1.527706108458725e-003,4.169481,2
1.554356162113669e-003,4.137445,2
1.597284549997953e-003,4.09052,2
1.603174791339810e-003,4.085132,2
1.614955274023524e-003,4.077041,2
1.638516239390952e-003,4.069995,2
1.685638170125808e-003,4.081099,2
1.706926850806003e-003,4.099394,2
1.722767945386075e-003,4.122776,2
1.740563683059118e-003,4.156962,2
1.761489222736489e-003,4.205435,2
1.783701846023377e-003,4.265027,2
1.819719442743846e-003,4.367748,2
1.877137803528586e-003,4.502296,2
1.950551789953088e-003,4.591769,2
1.977682377336711e-003,4.585147,2
2.002305448329733e-003,4.554801,2
2.024156959471878e-003,4.525088,2
2.047612096667586e-003,4.494113,2
2.048345069704952e-003,4.493172,2
2.049811015779683e-003,4.491291,2
2.052742907929147e-003,4.487418,2
2.058606692228074e-003,4.479537,2
2.069416905907583e-003,4.464983,2
2.070718415682694e-003,4.463231,2
2.073321435232915e-003,4.459721,2
2.078527474333358e-003,4.452699,2
2.088939552534244e-003,4.438864,2
2.109763708936015e-003,4.413052,2
2.139825046049978e-003,4.383321,2
2.178998317330545e-003,4.361783,2
2.211054101870919e-003,4.360929,2
2.226230688084759e-003,4.368493,2
2.245068727770207e-003,4.38572,2
2.263166641763067e-003,4.408067,2
2.286430053445142e-003,4.443553,2
2.324120374786551e-003,4.503318,2
2.384026288106508e-003,4.570754,2
2.438818311436201e-003,4.57972,2
2.468848915559934e-003,4.554318,2
